INFO  - 2014-10-28 08:44:05.728; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery21108586111117620021_1414481840695&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414481840707} hits=139942 status=0 QTime=67 
INFO  - 2014-10-28 08:44:06.437; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21108586111117620021_1414481840695&fq=ingredientname:erbsen&wt=json&_=1414481840709} hits=0 status=0 QTime=1 
INFO  - 2014-10-28 08:44:06.440; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21108586111117620021_1414481840693&fq=ingredientname:zwiebel&wt=json&_=1414481840710} hits=0 status=0 QTime=2 
INFO  - 2014-10-28 08:44:06.487; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery21108586111117620021_1414481840695&json.nl=map&facet.mincount=1&fq=ingredientname:erbsen&rows=0&facet=true&wt=json&_=1414481840711} hits=1 status=0 QTime=4 
INFO  - 2014-10-28 08:44:06.500; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery21108586111117620021_1414481840693&json.nl=map&facet.mincount=1&fq=ingredientname:zwiebel&rows=0&facet=true&wt=json&_=1414481840712} hits=4 status=0 QTime=5 
INFO  - 2014-10-28 08:44:10.882; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211005744959646835923_1414482250758&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414482250759} hits=139942 status=0 QTime=0 
INFO  - 2014-10-28 08:44:11.051; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414482250757} hits=139942 status=0 QTime=170 
INFO  - 2014-10-28 08:44:11.336; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250758&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482250760} hits=139942 status=0 QTime=117 
INFO  - 2014-10-28 08:44:39.642; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211005744959646835923_1414482250758&wt=json&_=1414482250761} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:44:39.654; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211005744959646835923_1414482250756&wt=json&_=1414482250762} hits=0 status=0 QTime=1 
INFO  - 2014-10-28 08:44:39.698; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250758&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482250763} hits=11 status=0 QTime=7 
INFO  - 2014-10-28 08:44:39.698; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482250764} hits=11 status=0 QTime=7 
INFO  - 2014-10-28 08:45:29.304; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=nudeln&json.wrf=jQuery211005744959646835923_1414482250756&wt=json&_=1414482250765} hits=9637 status=0 QTime=218 
INFO  - 2014-10-28 08:45:29.415; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=nudeln&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482250766} hits=9637 status=0 QTime=16 
INFO  - 2014-10-28 08:45:42.577; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=nudeln&json.wrf=jQuery211005744959646835923_1414482250756&fq=ingredientname:penne&wt=json&_=1414482250767} hits=404 status=0 QTime=253 
INFO  - 2014-10-28 08:45:42.672; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=nudeln&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&facet.mincount=1&fq=ingredientname:penne&rows=0&facet=true&wt=json&_=1414482250768} hits=404 status=0 QTime=6 
INFO  - 2014-10-28 08:45:59.624; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211005744959646835923_1414482250756&fq=ingredientname:beef&wt=json&_=1414482250769} hits=0 status=0 QTime=2 
INFO  - 2014-10-28 08:45:59.666; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&facet.mincount=1&fq=ingredientname:beef&rows=0&facet=true&wt=json&_=1414482250770} hits=1 status=0 QTime=3 
INFO  - 2014-10-28 08:46:20.096; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=beef&json.wrf=jQuery211005744959646835923_1414482250756&fq=ingredientname:beef&wt=json&_=1414482250771} hits=52 status=0 QTime=241 
INFO  - 2014-10-28 08:46:20.132; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=beef&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&facet.mincount=1&fq=ingredientname:beef&rows=0&facet=true&wt=json&_=1414482250772} hits=52 status=0 QTime=7 
INFO  - 2014-10-28 08:46:25.807; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=fisch&json.wrf=jQuery211005744959646835923_1414482250756&fq=ingredientname:beef&wt=json&_=1414482250773} hits=0 status=0 QTime=158 
INFO  - 2014-10-28 08:46:25.866; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=fisch&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&facet.mincount=1&fq=ingredientname:beef&rows=0&facet=true&wt=json&_=1414482250774} hits=0 status=0 QTime=49 
INFO  - 2014-10-28 08:46:35.473; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=fleisch&json.wrf=jQuery211005744959646835923_1414482250756&fq=ingredientname:beef&wt=json&_=1414482250775} hits=7 status=0 QTime=70 
INFO  - 2014-10-28 08:46:35.507; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=fleisch&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&facet.mincount=1&fq=ingredientname:beef&rows=0&facet=true&wt=json&_=1414482250776} hits=7 status=0 QTime=4 
INFO  - 2014-10-28 08:46:40.415; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414482250777} hits=139942 status=0 QTime=1 
INFO  - 2014-10-28 08:46:40.551; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250758&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482250779} hits=139942 status=0 QTime=6 
INFO  - 2014-10-28 08:46:40.566; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482250778} hits=139942 status=0 QTime=23 
INFO  - 2014-10-28 08:46:41.561; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=nudeln&json.wrf=jQuery211005744959646835923_1414482250756&fq=ingredientname:penne&wt=json&_=1414482250780} hits=404 status=0 QTime=1 
INFO  - 2014-10-28 08:46:41.562; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=fleisch&json.wrf=jQuery211005744959646835923_1414482250758&fq=ingredientname:beef&wt=json&_=1414482250781} hits=7 status=0 QTime=1 
INFO  - 2014-10-28 08:46:41.620; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=nudeln&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250756&json.nl=map&facet.mincount=1&fq=ingredientname:penne&rows=0&facet=true&wt=json&_=1414482250782} hits=404 status=0 QTime=6 
INFO  - 2014-10-28 08:46:41.622; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=fleisch&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250758&json.nl=map&facet.mincount=1&fq=ingredientname:beef&rows=0&facet=true&wt=json&_=1414482250783} hits=7 status=0 QTime=3 
INFO  - 2014-10-28 08:47:17.754; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=fleisch&json.wrf=jQuery211005744959646835923_1414482250758&fq=ingredientname:beef&fq=ingredientname:essig&wt=json&_=1414482250784} hits=2 status=0 QTime=1 
INFO  - 2014-10-28 08:47:17.798; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=fleisch&facet.field=ingredientname&json.wrf=jQuery211005744959646835923_1414482250758&json.nl=map&facet.mincount=1&fq=ingredientname:beef&fq=ingredientname:essig&rows=0&facet=true&wt=json&_=1414482250785} hits=2 status=0 QTime=3 
INFO  - 2014-10-28 08:48:39.758; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery211041359532019123435_1414482519663&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414482519664} hits=139942 status=0 QTime=4 
INFO  - 2014-10-28 08:48:39.805; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414482519666} hits=139942 status=0 QTime=0 
INFO  - 2014-10-28 08:48:40.710; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519667} hits=139942 status=0 QTime=21 
INFO  - 2014-10-28 08:49:09.993; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519665&wt=json&_=1414482519668} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:49:09.994; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519663&wt=json&_=1414482519669} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:49:10.061; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519670} hits=11 status=0 QTime=6 
INFO  - 2014-10-28 08:49:10.063; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519663&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519671} hits=11 status=0 QTime=6 
INFO  - 2014-10-28 08:49:15.199; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211041359532019123435_1414482519663&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414482519672} hits=139942 status=0 QTime=1 
INFO  - 2014-10-28 08:49:15.374; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519674} hits=139942 status=0 QTime=4 
INFO  - 2014-10-28 08:49:15.391; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519663&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519673} hits=139942 status=0 QTime=21 
INFO  - 2014-10-28 08:49:16.412; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519663&wt=json&_=1414482519675} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:49:16.412; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519665&wt=json&_=1414482519676} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:49:16.480; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519663&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519677} hits=11 status=0 QTime=6 
INFO  - 2014-10-28 08:49:16.484; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519678} hits=11 status=0 QTime=7 
INFO  - 2014-10-28 08:49:40.788; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519665&wt=json&_=1414482519679} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:49:40.788; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519663&wt=json&_=1414482519680} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:49:40.835; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519663&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519682} hits=11 status=0 QTime=6 
INFO  - 2014-10-28 08:49:40.835; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519681} hits=11 status=0 QTime=6 
INFO  - 2014-10-28 08:50:09.223; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519665&fq=ingredientname:bruhe&wt=json&_=1414482519683} hits=0 status=0 QTime=2 
INFO  - 2014-10-28 08:50:09.294; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&fq=ingredientname:bruhe&rows=0&facet=true&wt=json&_=1414482519684} hits=1 status=0 QTime=23 
INFO  - 2014-10-28 08:50:13.466; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519665&fq=ingredientname:bruhe&fq=ingredientname:knoblauch&wt=json&_=1414482519685} hits=0 status=0 QTime=1 
INFO  - 2014-10-28 08:50:13.486; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&fq=ingredientname:bruhe&fq=ingredientname:knoblauch&rows=0&facet=true&wt=json&_=1414482519686} hits=1 status=0 QTime=14 
INFO  - 2014-10-28 08:50:16.943; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519665&fq=ingredientname:bruhe&fq=ingredientname:knoblauch&fq=ingredientname:thunfisch&wt=json&_=1414482519687} hits=0 status=0 QTime=1 
INFO  - 2014-10-28 08:50:17.067; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&fq=ingredientname:bruhe&fq=ingredientname:knoblauch&fq=ingredientname:thunfisch&rows=0&facet=true&wt=json&_=1414482519688} hits=1 status=0 QTime=79 
INFO  - 2014-10-28 08:50:32.046; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414482519689} hits=139942 status=0 QTime=0 
INFO  - 2014-10-28 08:50:32.193; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519663&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519691} hits=139942 status=0 QTime=4 
INFO  - 2014-10-28 08:50:32.259; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519690} hits=139942 status=0 QTime=71 
INFO  - 2014-10-28 08:50:33.236; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519665&wt=json&_=1414482519692} hits=0 status=0 QTime=1 
INFO  - 2014-10-28 08:50:33.236; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211041359532019123435_1414482519663&fq=ingredientname:bruhe&fq=ingredientname:knoblauch&fq=ingredientname:thunfisch&wt=json&_=1414482519693} hits=0 status=0 QTime=1 
INFO  - 2014-10-28 08:50:33.307; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519663&json.nl=map&facet.mincount=1&fq=ingredientname:bruhe&fq=ingredientname:knoblauch&fq=ingredientname:thunfisch&rows=0&facet=true&wt=json&_=1414482519695} hits=1 status=0 QTime=3 
INFO  - 2014-10-28 08:50:33.309; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482519694} hits=11 status=0 QTime=5 
INFO  - 2014-10-28 08:51:12.887; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=salat&json.wrf=jQuery211041359532019123435_1414482519665&fq=ingredientname:bruhe&fq=ingredientname:knoblauch&fq=ingredientname:thunfisch&wt=json&_=1414482519696} hits=0 status=0 QTime=202 
INFO  - 2014-10-28 08:51:13.053; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=salat&facet.field=ingredientname&json.wrf=jQuery211041359532019123435_1414482519665&json.nl=map&facet.mincount=1&fq=ingredientname:bruhe&fq=ingredientname:knoblauch&fq=ingredientname:thunfisch&rows=0&facet=true&wt=json&_=1414482519697} hits=0 status=0 QTime=143 
INFO  - 2014-10-28 08:53:31.692; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211004008930129930377_1414482811581&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414482811582} hits=139942 status=0 QTime=1 
INFO  - 2014-10-28 08:53:31.705; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery211004008930129930377_1414482811579&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414482811580} hits=139942 status=0 QTime=26 
INFO  - 2014-10-28 08:53:32.047; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery211004008930129930377_1414482811581&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482811583} hits=139942 status=0 QTime=38 
INFO  - 2014-10-28 08:53:52.361; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211004008930129930377_1414482811579&wt=json&_=1414482811585} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:53:52.378; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211004008930129930377_1414482811581&wt=json&_=1414482811584} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:53:52.428; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211004008930129930377_1414482811581&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482811587} hits=11 status=0 QTime=5 
INFO  - 2014-10-28 08:53:52.457; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211004008930129930377_1414482811579&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482811586} hits=11 status=0 QTime=38 
INFO  - 2014-10-28 08:54:07.649; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211004008930129930377_1414482811579&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414482811588} hits=139942 status=0 QTime=1 
INFO  - 2014-10-28 08:54:08.042; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=ingredientname&json.wrf=jQuery211004008930129930377_1414482811581&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482811590} hits=139942 status=0 QTime=6 
INFO  - 2014-10-28 08:54:08.135; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery211004008930129930377_1414482811579&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414482811589} hits=139942 status=0 QTime=99 
INFO  - 2014-10-28 08:58:40.708; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery211038470385991968215_1414483120457&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414483120458} hits=139942 status=0 QTime=11 
INFO  - 2014-10-28 08:58:40.761; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211038470385991968215_1414483120459&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414483120460} hits=139942 status=0 QTime=1 
INFO  - 2014-10-28 08:58:42.491; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery211038470385991968215_1414483120459&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414483120461} hits=139942 status=0 QTime=141 
INFO  - 2014-10-28 08:59:07.422; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211038470385991968215_1414483120457&wt=json&_=1414483120463} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:59:07.435; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211038470385991968215_1414483120459&wt=json&_=1414483120462} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:59:07.587; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211038470385991968215_1414483120457&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414483120464} hits=11 status=0 QTime=89 
INFO  - 2014-10-28 08:59:07.601; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211038470385991968215_1414483120459&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414483120465} hits=11 status=0 QTime=98 
INFO  - 2014-10-28 08:59:17.098; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211038470385991968215_1414483120459&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414483120466} hits=139942 status=0 QTime=1 
INFO  - 2014-10-28 08:59:17.383; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=ingredientname&json.wrf=jQuery211038470385991968215_1414483120457&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414483120468} hits=139942 status=0 QTime=45 
INFO  - 2014-10-28 08:59:17.417; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery211038470385991968215_1414483120459&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414483120467} hits=139942 status=0 QTime=86 
INFO  - 2014-10-28 08:59:18.279; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211038470385991968215_1414483120459&wt=json&_=1414483120469} hits=0 status=0 QTime=1 
INFO  - 2014-10-28 08:59:18.279; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211038470385991968215_1414483120457&wt=json&_=1414483120470} hits=0 status=0 QTime=0 
INFO  - 2014-10-28 08:59:18.374; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211038470385991968215_1414483120457&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414483120471} hits=11 status=0 QTime=44 
INFO  - 2014-10-28 08:59:18.388; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=null&facet.field=ingredientname&json.wrf=jQuery211038470385991968215_1414483120459&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414483120472} hits=11 status=0 QTime=52 
INFO  - 2014-10-28 08:59:55.147; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211038470385991968215_1414483120459&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414483120473} hits=139942 status=0 QTime=1 
INFO  - 2014-10-28 08:59:55.331; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=ingredientname&json.wrf=jQuery211038470385991968215_1414483120457&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414483120475} hits=139942 status=0 QTime=28 
